00/00/0000, 00:00:00, Master Init Complete
00/00/0000, 00:00:00, Screen Saver
00/00/0000, 00:00:00, Screen Saver
12/13/2012, 08:46:36, Screen Saver
12/13/2012, 08:46:47, Screen Saver
12/13/2012, 08:46:58, Screen Saver
12/13/2012, 08:47:09, Screen Saver
12/13/2012, 08:47:20, Screen Saver
12/13/2012, 08:47:31, Screen Saver
12/13/2012, 08:47:42, Screen Saver
12/13/2012, 08:47:53, Screen Saver
12/13/2012, 08:48:04, Screen Saver
12/13/2012, 08:48:15, Screen Saver
12/13/2012, 08:48:26, Screen Saver
12/13/2012, 08:48:37, Screen Saver
12/13/2012, 08:48:48, Screen Saver
12/13/2012, 08:48:59, Screen Saver
12/13/2012, 08:49:10, Screen Saver
12/13/2012, 08:49:21, Screen Saver
12/13/2012, 08:49:32, Screen Saver
12/13/2012, 08:49:43, Screen Saver
12/13/2012, 08:49:54, Screen Saver
12/13/2012, 08:50:05, Screen Saver
12/13/2012, 08:50:16, Screen Saver
12/13/2012, 08:50:27, Screen Saver
12/13/2012, 08:50:38, Screen Saver
12/13/2012, 08:50:49, Screen Saver
12/13/2012, 08:51:00, Screen Saver
12/13/2012, 08:51:12, Screen Saver
12/13/2012, 08:51:23, Screen Saver
12/13/2012, 08:51:34, Screen Saver
12/13/2012, 08:51:45, Screen Saver
12/13/2012, 08:51:56, Screen Saver
12/13/2012, 08:52:07, Screen Saver
12/13/2012, 08:52:18, Screen Saver
12/13/2012, 08:52:29, Screen Saver
12/13/2012, 08:52:40, Screen Saver
12/13/2012, 08:52:51, Screen Saver
12/13/2012, 08:53:02, Screen Saver
12/13/2012, 08:53:13, Screen Saver
12/13/2012, 08:53:24, Screen Saver
12/13/2012, 08:53:35, Screen Saver
12/13/2012, 08:53:46, Screen Saver
12/13/2012, 08:53:57, Screen Saver
12/13/2012, 08:54:08, Screen Saver
12/13/2012, 08:54:19, Screen Saver
12/13/2012, 08:54:30, Screen Saver
12/13/2012, 08:54:41, Screen Saver
12/13/2012, 08:54:52, Screen Saver
12/13/2012, 08:55:03, Screen Saver
12/13/2012, 08:55:14, Screen Saver
12/13/2012, 08:55:25, Screen Saver
12/13/2012, 08:55:36, Screen Saver
12/13/2012, 08:55:47, Screen Saver
12/13/2012, 08:55:58, Screen Saver
12/13/2012, 08:56:09, Screen Saver
12/13/2012, 08:56:20, Screen Saver
12/13/2012, 08:56:31, Screen Saver
12/13/2012, 08:56:42, Screen Saver
12/13/2012, 08:56:53, Screen Saver
12/13/2012, 09:00:52, Note,4
12/13/2012, 09:00:54, Note,4
12/13/2012, 09:00:58, Note,4
12/13/2012, 09:01:01, Note,4
12/13/2012, 09:01:05, Note,4
12/13/2012, 09:01:12, Note,4
12/13/2012, 09:01:12, Note,4
12/13/2012, 09:01:16, Note,4
12/13/2012, 09:01:16, Note,4
12/13/2012, 09:01:24, Note,4
12/13/2012, 09:01:26, Note,4
12/13/2012, 09:01:36, Note,4
12/13/2012, 09:01:37, Note,4
12/13/2012, 09:01:37, Note,4
12/13/2012, 09:01:45, Note,4
12/13/2012, 09:01:46, Note,1
12/13/2012, 09:01:51, Note,4
12/13/2012, 09:02:01, Screen Saver
12/13/2012, 09:02:01, Note,4
12/13/2012, 09:02:13, Screen Saver
12/13/2012, 09:02:13, Note,4
12/13/2012, 09:02:15, Note,1
12/13/2012, 09:02:18, Note,4
12/13/2012, 09:02:23, Note,4
12/13/2012, 09:02:23, Note,4
12/13/2012, 09:02:29, Note,4
12/13/2012, 09:02:31, Note,4
12/13/2012, 09:02:42, Screen Saver
12/13/2012, 09:02:42, Note,4
12/13/2012, 09:02:43, Note,4
12/13/2012, 09:02:46, Note,4
12/13/2012, 09:02:56, Screen Saver
12/13/2012, 09:02:56, Note,4
12/13/2012, 09:02:57, Note,4
12/13/2012, 09:03:00, Note,4
12/13/2012, 09:03:05, Note,1
12/13/2012, 09:03:12, Note,8
12/13/2012, 09:03:12, Note,8
12/13/2012, 09:03:12, Note,7
12/13/2012, 09:03:12, Note,5
12/13/2012, 09:03:13, Note,4
12/13/2012, 09:03:13, Note,2
12/13/2012, 09:03:13, Note,1
12/13/2012, 09:03:14, Note,1
12/13/2012, 09:03:14, Note,2
12/13/2012, 09:03:14, Note,4
12/13/2012, 09:03:14, Note,2
12/13/2012, 09:03:14, Note,4
12/13/2012, 09:03:14, Note,1
12/13/2012, 09:03:15, Note,1
12/13/2012, 09:03:15, Note,4
12/13/2012, 09:03:15, Note,1
12/13/2012, 09:03:15, Note,2
12/13/2012, 09:03:16, Note,4
12/13/2012, 09:03:16, Note,4
12/13/2012, 09:03:16, Note,2
12/13/2012, 09:03:17, Note,1
12/13/2012, 09:03:17, Note,2
12/13/2012, 09:03:17, Note,5
12/13/2012, 09:03:17, Note,6
12/13/2012, 09:03:17, Note,7
12/13/2012, 09:03:17, Note,8
12/13/2012, 09:03:28, Screen Saver
12/13/2012, 09:03:32, Note,4
12/13/2012, 09:03:33, Note,1
12/13/2012, 09:03:34, Note,4
12/13/2012, 09:03:34, Note,4
12/13/2012, 09:03:34, Note,1
12/13/2012, 09:03:37, Note,4
12/13/2012, 09:03:47, Note,4
12/13/2012, 09:03:47, Note,4
12/13/2012, 09:03:47, Note,4
12/13/2012, 09:03:57, Screen Saver
12/13/2012, 09:03:57, Note,4
12/13/2012, 09:03:59, Note,4
12/13/2012, 09:04:00, Note,4
12/13/2012, 09:04:02, Note,4
12/13/2012, 09:04:04, Note,4
12/13/2012, 09:04:04, Note,4
12/13/2012, 09:04:09, Note,4
12/13/2012, 09:04:19, Note,4
12/13/2012, 09:04:24, Note,4
12/13/2012, 09:04:25, Note,4
12/13/2012, 09:04:27, Note,4
12/13/2012, 09:04:29, Note,4
12/13/2012, 09:04:35, Note,4
12/13/2012, 09:04:36, Note,4
12/13/2012, 09:04:37, Note,4
12/13/2012, 09:04:41, Note,4
12/13/2012, 09:04:42, Note,4
12/13/2012, 09:04:52, Screen Saver
12/13/2012, 09:04:52, Note,4
12/13/2012, 09:04:56, Note,4
12/13/2012, 09:04:57, Note,4
12/13/2012, 09:04:59, Note,5
12/13/2012, 09:05:01, Note,4
12/13/2012, 09:05:11, Note,4
12/13/2012, 09:05:11, Note,4
12/13/2012, 09:05:15, Note,4
12/13/2012, 09:05:24, Note,4
12/13/2012, 09:05:26, Note,4
12/13/2012, 09:05:26, Note,1
12/13/2012, 09:05:33, Note,4
12/13/2012, 09:05:39, Note,4
12/13/2012, 09:05:50, Screen Saver
12/13/2012, 09:05:51, Note,4
12/13/2012, 09:05:52, Note,4
12/13/2012, 09:05:54, Note,4
12/13/2012, 09:05:54, Note,4
12/13/2012, 09:06:02, Note,4
12/13/2012, 09:06:11, Note,1
12/13/2012, 09:06:17, Note,4
12/13/2012, 09:06:28, Screen Saver
12/13/2012, 09:06:35, Note,4
12/13/2012, 09:06:36, Note,4
12/13/2012, 09:06:39, Note,4
12/13/2012, 09:06:50, Screen Saver
12/13/2012, 09:07:01, Screen Saver
12/13/2012, 09:07:01, Note,4
12/13/2012, 09:07:12, Screen Saver
12/13/2012, 09:07:16, Note,4
12/13/2012, 09:07:21, Note,4
12/13/2012, 09:07:22, Note,4
12/13/2012, 09:07:32, Screen Saver
12/13/2012, 09:07:39, Note,4
12/13/2012, 09:07:41, Note,4
12/13/2012, 09:07:46, Note,4
12/13/2012, 09:07:48, Note,4
12/13/2012, 09:07:55, Note,4
12/13/2012, 09:07:57, Note,4
12/13/2012, 09:07:57, Note,4
12/13/2012, 09:08:05, Note,4
12/13/2012, 09:08:07, Note,4
12/13/2012, 09:08:08, Note,4
12/13/2012, 09:08:08, Note,4
12/13/2012, 09:08:08, Note,4
12/13/2012, 09:08:18, Note,4
12/13/2012, 09:08:26, Note,4
12/13/2012, 09:08:28, Note,4
12/13/2012, 09:08:29, Note,4
12/13/2012, 09:08:33, Note,4
12/13/2012, 09:08:39, Note,4
12/13/2012, 09:08:46, Note,4
12/13/2012, 09:08:47, Note,4
12/13/2012, 09:08:58, Screen Saver
12/13/2012, 09:09:09, Screen Saver
12/13/2012, 09:09:11, Note,4
12/13/2012, 09:09:12, Note,4
12/13/2012, 09:09:12, Note,4
12/13/2012, 09:09:23, Screen Saver
12/13/2012, 09:09:25, Note,4
12/13/2012, 09:09:33, Note,1
12/13/2012, 09:09:34, Note,4
12/13/2012, 09:09:44, Screen Saver
12/13/2012, 09:09:47, Note,4
12/13/2012, 09:09:47, Note,4
12/13/2012, 09:09:49, Note,4
12/13/2012, 09:09:57, Note,4
12/13/2012, 09:09:57, Note,4
12/13/2012, 09:10:00, Note,4
12/13/2012, 09:10:01, Note,4
12/13/2012, 09:10:11, Note,4
12/13/2012, 09:10:13, Note,4
12/13/2012, 09:10:13, Note,4
12/13/2012, 09:10:19, Note,4
12/13/2012, 09:10:19, Note,4
12/13/2012, 09:10:27, Note,4
12/13/2012, 09:10:27, Note,4
12/13/2012, 09:10:27, Note,6
12/13/2012, 09:10:37, Screen Saver
12/13/2012, 09:10:37, Note,4
12/13/2012, 09:10:43, Note,4
12/13/2012, 09:10:52, Note,4
12/13/2012, 09:10:55, Note,1
12/13/2012, 09:10:57, Note,4
12/13/2012, 09:10:57, Note,4
12/13/2012, 09:10:57, Note,4
12/13/2012, 09:10:59, Note,4
12/13/2012, 09:11:05, Note,4
12/13/2012, 09:11:12, Note,4
12/13/2012, 09:11:14, Note,4
12/13/2012, 09:11:19, Note,4
12/13/2012, 09:11:19, Note,4
12/13/2012, 09:11:25, Note,4
12/13/2012, 09:11:33, Note,4
12/13/2012, 09:11:35, Note,4
12/13/2012, 09:11:43, Note,1
12/13/2012, 09:11:48, Note,4
12/13/2012, 09:11:58, Screen Saver
12/13/2012, 09:12:03, Note,4
12/13/2012, 09:12:03, Note,4
12/13/2012, 09:12:05, Note,4
12/13/2012, 09:12:15, Note,4
12/13/2012, 09:12:15, Note,4
12/13/2012, 09:12:15, Note,4
12/13/2012, 09:12:21, Note,4
12/13/2012, 09:12:21, Note,4
12/13/2012, 09:12:22, Note,4
12/13/2012, 09:12:24, Note,4
12/13/2012, 09:12:34, Screen Saver
12/13/2012, 09:12:34, Note,4
12/13/2012, 09:12:37, Note,4
12/13/2012, 09:12:41, Note,4
12/13/2012, 09:12:41, Note,4
12/13/2012, 09:12:41, Note,4
12/13/2012, 09:12:50, Note,4
12/13/2012, 09:13:00, Screen Saver
12/13/2012, 09:13:03, Note,4
12/13/2012, 09:13:04, Note,4
12/13/2012, 09:13:04, Note,4
12/13/2012, 09:13:10, Note,4
12/13/2012, 09:13:20, Screen Saver
12/13/2012, 09:13:20, Note,4
12/13/2012, 09:13:25, Note,4
12/13/2012, 09:13:29, Note,4
12/13/2012, 09:13:34, Note,4
12/13/2012, 09:13:35, Note,4
12/13/2012, 09:13:36, Note,4
12/13/2012, 09:13:43, Note,4
12/13/2012, 09:13:45, Note,4
12/13/2012, 09:13:45, Note,4
12/13/2012, 09:13:55, Note,4
12/13/2012, 09:13:55, Note,4
12/13/2012, 09:13:55, Note,4
12/13/2012, 09:14:02, Note,4
12/13/2012, 09:14:06, Note,4
12/13/2012, 09:14:09, Note,4
12/13/2012, 09:14:15, Note,4
12/13/2012, 09:14:26, Screen Saver
12/13/2012, 09:14:29, Note,4
12/13/2012, 09:14:29, Note,4
12/13/2012, 09:14:30, Note,4
12/13/2012, 09:14:32, Note,4
12/13/2012, 09:14:37, Note,4
12/13/2012, 09:14:48, Screen Saver
12/13/2012, 09:14:59, Screen Saver
12/13/2012, 09:14:59, Note,4
12/13/2012, 09:15:02, Note,4
12/13/2012, 09:15:03, Note,1
12/13/2012, 09:15:04, Note,2
12/13/2012, 09:15:05, Note,6
12/13/2012, 09:15:05, Note,5
12/13/2012, 09:15:05, Note,5
12/13/2012, 09:15:05, Note,7
12/13/2012, 09:15:05, Note,8
12/13/2012, 09:15:05, Note,8
12/13/2012, 09:15:06, Note,8
12/13/2012, 09:15:06, Note,7
12/13/2012, 09:15:08, Note,2
12/13/2012, 09:15:08, Note,5
12/13/2012, 09:15:09, Note,6
12/13/2012, 09:15:09, Note,7
12/13/2012, 09:15:09, Note,5
12/13/2012, 09:15:09, Note,8
12/13/2012, 09:15:09, Note,1
12/13/2012, 09:15:09, Note,1
12/13/2012, 09:15:10, Note,1
12/13/2012, 09:15:10, Note,2
12/13/2012, 09:15:11, Note,4
12/13/2012, 09:15:11, Note,8
12/13/2012, 09:15:11, Note,4
12/13/2012, 09:15:11, Note,4
12/13/2012, 09:15:12, Note,4
12/13/2012, 09:15:12, Note,5
12/13/2012, 09:15:12, Note,7
12/13/2012, 09:15:13, Note,6
12/13/2012, 09:15:13, Note,6
12/13/2012, 09:15:13, Note,4
12/13/2012, 09:15:14, Note,5
12/13/2012, 09:15:14, Note,4
12/13/2012, 09:15:14, Note,7
12/13/2012, 09:15:15, Note,4
12/13/2012, 09:15:15, Note,4
12/13/2012, 09:15:17, Note,7
12/13/2012, 09:15:17, Note,6
12/13/2012, 09:15:18, Note,2
12/13/2012, 09:15:18, Note,5
12/13/2012, 09:15:18, Note,5
12/13/2012, 09:15:19, Note,5
12/13/2012, 09:15:19, Note,5
12/13/2012, 09:15:19, Note,5
12/13/2012, 09:15:19, Note,5
12/13/2012, 09:15:19, Note,5
12/13/2012, 09:15:19, Note,1
12/13/2012, 09:15:20, Note,6
12/13/2012, 09:15:20, Note,7
12/13/2012, 09:15:20, Note,7
12/13/2012, 09:15:20, Note,2
12/13/2012, 09:15:20, Note,7
12/13/2012, 09:15:21, Note,6
12/13/2012, 09:15:21, Note,1
12/13/2012, 09:15:21, Note,2
12/13/2012, 09:15:22, Note,2
12/13/2012, 09:15:22, Note,2
12/13/2012, 09:15:22, Note,2
12/13/2012, 09:15:23, Note,2
12/13/2012, 09:15:23, Note,1
12/13/2012, 09:15:23, Note,2
12/13/2012, 09:15:23, Note,2
12/13/2012, 09:15:23, Note,1
12/13/2012, 09:15:23, Note,2
12/13/2012, 09:15:24, Note,4
12/13/2012, 09:15:26, Note,1
12/13/2012, 09:15:26, Note,4
12/13/2012, 09:15:30, Note,1
12/13/2012, 09:15:34, Note,1
12/13/2012, 09:15:44, Note,4
12/13/2012, 09:15:44, Note,4
12/13/2012, 09:15:46, Note,1
12/13/2012, 09:15:47, Note,2
12/13/2012, 09:15:48, Note,2
12/13/2012, 09:15:48, Note,2
12/13/2012, 09:15:48, Note,2
12/13/2012, 09:15:50, Note,1
12/13/2012, 09:15:51, Note,1
12/13/2012, 09:15:52, Note,2
12/13/2012, 09:15:52, Note,4
12/13/2012, 09:15:52, Note,1
12/13/2012, 09:15:53, Note,2
12/13/2012, 09:15:54, Note,2
12/13/2012, 09:15:55, Note,2
12/13/2012, 09:15:56, Note,4
12/13/2012, 09:15:56, Note,5
12/13/2012, 09:15:56, Note,4
12/13/2012, 09:15:56, Note,4
12/13/2012, 09:15:56, Note,4
12/13/2012, 09:15:56, Note,6
12/13/2012, 09:15:56, Note,6
12/13/2012, 09:15:57, Note,4
12/13/2012, 09:15:58, Note,4
12/13/2012, 09:15:58, Note,4
12/13/2012, 09:15:58, Note,4
12/13/2012, 09:16:00, Note,4
12/13/2012, 09:16:00, Note,4
12/13/2012, 09:16:01, Note,7
12/13/2012, 09:16:01, Note,5
12/13/2012, 09:16:01, Note,5
12/13/2012, 09:16:02, Note,8
12/13/2012, 09:16:02, Note,8
12/13/2012, 09:16:02, Note,6
12/13/2012, 09:16:02, Note,6
12/13/2012, 09:16:03, Note,5
12/13/2012, 09:16:03, Note,6
12/13/2012, 09:16:03, Note,4
12/13/2012, 09:16:03, Note,5
12/13/2012, 09:16:04, Note,4
12/13/2012, 09:16:04, Note,2
12/13/2012, 09:16:04, Note,1
12/13/2012, 09:16:05, Note,2
12/13/2012, 09:16:05, Note,1
12/13/2012, 09:16:05, Note,2
12/13/2012, 09:16:06, Note,4
12/13/2012, 09:16:06, Note,5
12/13/2012, 09:16:06, Note,4
12/13/2012, 09:16:06, Note,6
12/13/2012, 09:16:06, Note,5
12/13/2012, 09:16:07, Note,5
12/13/2012, 09:16:07, Note,8
12/13/2012, 09:16:07, Note,6
12/13/2012, 09:16:07, Note,4
12/13/2012, 09:16:07, Note,7
12/13/2012, 09:16:08, Note,4
12/13/2012, 09:16:08, Note,6
12/13/2012, 09:16:08, Note,4
12/13/2012, 09:16:08, Note,5
12/13/2012, 09:16:09, Note,6
12/13/2012, 09:16:09, Note,4
12/13/2012, 09:16:09, Note,5
12/13/2012, 09:16:09, Note,5
12/13/2012, 09:16:09, Note,6
12/13/2012, 09:16:09, Note,6
12/13/2012, 09:16:09, Note,4
12/13/2012, 09:16:09, Note,5
12/13/2012, 09:16:09, Note,4
12/13/2012, 09:16:10, Note,4
12/13/2012, 09:16:10, Note,2
12/13/2012, 09:16:10, Note,1
12/13/2012, 09:16:10, Note,2
12/13/2012, 09:16:11, Note,2
12/13/2012, 09:16:11, Note,2
12/13/2012, 09:16:11, Note,6
12/13/2012, 09:16:11, Note,7
12/13/2012, 09:16:11, Note,4
12/13/2012, 09:16:14, Note,4
12/13/2012, 09:16:14, Note,4
12/13/2012, 09:16:15, Note,4
12/13/2012, 09:16:16, Note,4
12/13/2012, 09:16:23, Note,4
12/13/2012, 09:16:24, Note,4
12/13/2012, 09:16:35, Screen Saver
12/13/2012, 09:16:37, Note,4
12/13/2012, 09:16:41, Note,4
12/13/2012, 09:16:46, Note,4
12/13/2012, 09:16:47, Note,4
12/13/2012, 09:16:50, Note,4
12/13/2012, 09:16:53, Note,4
12/13/2012, 09:17:04, Screen Saver
12/13/2012, 09:17:11, Note,4
12/13/2012, 09:17:22, Screen Saver
12/13/2012, 09:17:25, Note,4
12/13/2012, 09:17:30, Note,4
12/13/2012, 09:17:37, Note,4
12/13/2012, 09:17:37, Note,4
12/13/2012, 09:17:37, Note,4
12/13/2012, 09:17:42, Note,4
12/13/2012, 09:17:42, Note,4
12/13/2012, 09:17:46, Note,4
12/13/2012, 09:17:49, Note,4
12/13/2012, 09:17:52, Note,4
12/13/2012, 09:17:52, Note,4
12/13/2012, 09:17:55, Note,4
12/13/2012, 09:18:00, Note,4
12/13/2012, 09:18:06, Note,4
12/13/2012, 09:18:06, Note,4
12/13/2012, 09:18:16, Note,4
12/13/2012, 09:18:16, Note,4
12/13/2012, 09:18:24, Note,4
12/13/2012, 09:18:27, Note,4
12/13/2012, 09:18:27, Note,4
12/13/2012, 09:18:29, Note,4
12/13/2012, 09:18:32, Note,4
12/13/2012, 09:18:35, Note,4
12/13/2012, 09:18:36, Note,4
12/13/2012, 09:18:37, Note,4
12/13/2012, 09:18:41, Note,4
12/13/2012, 09:18:41, Note,4
12/13/2012, 09:18:46, Note,4
12/13/2012, 09:18:50, Note,5
12/13/2012, 09:18:50, Note,4
12/13/2012, 09:18:51, Note,4
12/13/2012, 09:18:54, Note,4
12/13/2012, 09:19:05, Screen Saver
12/13/2012, 09:19:11, Note,4
12/13/2012, 09:19:16, Note,4
12/13/2012, 09:19:19, Note,4
12/13/2012, 09:19:22, Note,4
12/13/2012, 09:19:22, Note,4
12/13/2012, 09:19:24, Note,4
12/13/2012, 09:19:30, Note,4
12/13/2012, 09:19:30, Note,4
12/13/2012, 09:19:32, Note,1
12/13/2012, 09:19:39, Note,4
12/13/2012, 09:19:46, Note,4
12/13/2012, 09:19:46, Note,5
12/13/2012, 09:19:49, Note,4
12/13/2012, 09:19:53, Note,4
12/13/2012, 09:19:56, Note,4
12/13/2012, 09:19:56, Note,4
12/13/2012, 09:20:06, Note,4
12/13/2012, 09:20:13, Note,4
12/13/2012, 09:20:23, Screen Saver
12/13/2012, 09:20:31, Note,4
12/13/2012, 09:20:37, Note,4
12/13/2012, 09:20:37, Note,4
12/13/2012, 09:20:41, Note,4
12/13/2012, 09:20:43, Note,4
12/13/2012, 09:20:53, Screen Saver
12/13/2012, 09:21:02, Note,4
12/13/2012, 09:21:12, Screen Saver
12/13/2012, 09:21:16, Note,4
12/13/2012, 09:21:21, Note,4
12/13/2012, 09:21:31, Screen Saver
12/13/2012, 09:21:33, Note,4
12/13/2012, 09:21:33, Note,4
12/13/2012, 09:21:35, Note,4
12/13/2012, 09:21:38, Note,4
12/13/2012, 09:21:48, Screen Saver
12/13/2012, 09:21:59, Screen Saver
12/13/2012, 09:22:03, Note,4
12/13/2012, 09:22:13, Screen Saver
12/13/2012, 09:22:18, Note,4
12/13/2012, 09:22:21, Note,4
12/13/2012, 09:22:26, Note,4
12/13/2012, 09:22:27, Note,4
12/13/2012, 09:22:28, Note,4
12/13/2012, 09:22:31, Note,4
12/13/2012, 09:22:41, Note,4
12/13/2012, 09:22:43, Note,4
12/13/2012, 09:22:49, Note,4
12/13/2012, 09:22:57, Note,4
12/13/2012, 09:23:08, Screen Saver
12/13/2012, 09:23:08, Note,4
12/13/2012, 09:23:19, Screen Saver
12/13/2012, 09:23:26, Note,4
12/13/2012, 09:23:26, Note,4
12/13/2012, 09:23:37, Screen Saver
12/13/2012, 09:23:37, Note,4
12/13/2012, 09:23:41, Note,4
12/13/2012, 09:23:52, Screen Saver
12/13/2012, 09:23:52, Note,4
12/13/2012, 09:23:54, Note,4
12/13/2012, 09:23:55, Note,4
12/13/2012, 09:23:58, Note,4
12/13/2012, 09:23:59, Note,4
12/13/2012, 09:23:59, Note,4
12/13/2012, 09:24:10, Screen Saver
12/13/2012, 09:24:13, Note,4
12/13/2012, 09:24:13, Note,4
12/13/2012, 09:24:15, Note,4
12/13/2012, 09:24:15, Note,4
12/13/2012, 09:24:16, Note,4
12/13/2012, 09:24:20, Note,4
12/13/2012, 09:24:20, Note,4
12/13/2012, 09:24:23, Note,1
12/13/2012, 09:24:27, Note,1
12/13/2012, 09:24:30, Note,4
12/13/2012, 09:24:37, Note,4
12/13/2012, 09:24:40, Note,4
12/13/2012, 09:24:45, Note,4
12/13/2012, 09:24:46, Note,4
12/13/2012, 09:24:46, Note,4
12/13/2012, 09:24:50, Note,4
12/13/2012, 09:24:53, Note,4
12/13/2012, 09:24:55, Note,4
12/13/2012, 09:24:56, Note,4
12/13/2012, 09:24:58, Note,4
12/13/2012, 09:25:00, Note,4
12/13/2012, 09:25:00, Note,1
12/13/2012, 09:25:07, Note,4
12/13/2012, 09:25:08, Note,4
12/13/2012, 09:25:08, Note,6
12/13/2012, 09:25:09, Note,6
12/13/2012, 09:25:09, Note,5
12/13/2012, 09:25:10, Note,4
12/13/2012, 09:25:10, Note,4
12/13/2012, 09:25:12, Note,1
12/13/2012, 09:25:13, Switching to instrument 1
12/13/2012, 09:25:14, Note,2
12/13/2012, 09:25:14, Note,2
12/13/2012, 09:25:14, Note,2
12/13/2012, 09:25:16, Note,4
12/13/2012, 09:25:17, Note,4
12/13/2012, 09:25:17, Note,4
